BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
200905,24,1714,200905,24,1714,30020,175784,CONNECTICUT,9,2009,May,Hail,C,11,NEW LONDON,OKX,24-MAY-09 17:14:00,EST-5,24-MAY-09 17:14:00,0,0,0,0,,,Trained Spotter,0.75,,,,,,,,,,,1,N,UNCASVILLE,1,N,UNCASVILLE,41.44,-72.12,41.44,-72.12,"A cold front triggered scattered afternoon and early evening severe thunderstorms across southern Connecticut. In addition to the afternoon storms, three people were struck by lightning while camping in early morning convection.",Penny size hail was reported by a trained spotter.,CSV
200905,24,1707,200905,24,1707,27474,161245,CONNECTICUT,9,2009,May,Hail,C,5,LITCHFIELD,ALY,24-MAY-09 17:07:00,EST-5,24-MAY-09 17:07:00,0,0,0,0,0.00K,0.00K,Public,0.88,,,,,,,,,,,1,N,CORNWALL,1,N,CORNWALL,41.84,-73.33,41.84,-73.33,"A cold front approached from the west Sunday afternoon and evening on May 24th, preceded and accompanied by scattered thunderstorms, some of which contained large hail.",Nickel size hail was reported near Cornwall during a thunderstorm.,CSV
200906,18,1930,200906,18,1945,30887,181191,CONNECTICUT,9,2009,June,Flash Flood,C,1,FAIRFIELD,OKX,18-JUN-09 19:30:00,EST-5,18-JUN-09 19:45:00,0,0,0,0,0.00K,0.00K,Newspaper,,,Heavy Rain,,,,,,,,,1,NNE,GREENWICH,1,NNE,GREENWICH,41.0289,-73.6264,41.029,-73.6249,An upper level trough and associated surface low pressure system slowly advanced towards the local area from the Ohio Valley triggering scattered thunderstorms with heavy rain which caused flash flooding in Greenwich.,Heavy rain caused many flooded basements and some sewage backups in the Havemeyer Park area of Greenwich.,CSV
200906,26,1458,200906,26,1458,30250,177055,CONNECTICUT,9,2009,June,Thunderstorm Wind,C,5,LITCHFIELD,ALY,26-JUN-09 14:58:00,EST-5,26-JUN-09 14:58:00,0,0,0,0,0.00K,0.00K,Public,50.00,EG,,,,,,,,,,1,E,HARWINTON,1,E,HARWINTON,41.77,-73.06,41.77,-73.06,"The combination of an approaching cold front from the west, and strong upper level dynamics in association with a developing upper level low over the Great Lakes, created scattered to numerous thunderstorms across northwest Connecticut during the afternoon hours of Friday, June 26th, some of which became severe.","Trees and powerlines were reported down in Harwinton due to strong thunderstorm winds. In addition, penny size hail also occurred during this thunderstorm.",CSV
200906,26,1505,200906,26,1505,30250,177057,CONNECTICUT,9,2009,June,Thunderstorm Wind,C,5,LITCHFIELD,ALY,26-JUN-09 15:05:00,EST-5,26-JUN-09 15:05:00,0,0,0,0,0.00K,0.00K,Law Enforcement,50.00,EG,,,,,,,,,,1,NE,WEST TORRINGTON,1,NE,WEST TORRINGTON,41.83,-73.13,41.83,-73.13,"The combination of an approaching cold front from the west, and strong upper level dynamics in association with a developing upper level low over the Great Lakes, created scattered to numerous thunderstorms across northwest Connecticut during the afternoon hours of Friday, June 26th, some of which became severe.",Trees and wires were reported down in Torrington due to strong thunderstorm winds.,CSV
200906,26,1523,200906,26,1523,30250,177058,CONNECTICUT,9,2009,June,Thunderstorm Wind,C,5,LITCHFIELD,ALY,26-JUN-09 15:23:00,EST-5,26-JUN-09 15:23:00,0,0,0,0,0.00K,0.00K,Trained Spotter,54.00,MG,,,,,,,,,,1,E,WASHINGTON DEPOT,1,E,WASHINGTON DEPOT,41.63,-73.31,41.63,-73.31,"The combination of an approaching cold front from the west, and strong upper level dynamics in association with a developing upper level low over the Great Lakes, created scattered to numerous thunderstorms across northwest Connecticut during the afternoon hours of Friday, June 26th, some of which became severe.",Two trees were reported down in Washington due to strong thunderstorm winds. A measured peak wind gust of 62 mph was also reported by a trained spotter.,CSV
200906,26,1549,200906,26,1554,30250,177060,CONNECTICUT,9,2009,June,Hail,C,5,LITCHFIELD,ALY,26-JUN-09 15:49:00,EST-5,26-JUN-09 15:54:00,0,0,0,0,0.00K,0.00K,Public,1.00,,,,,,,,,,,1,NW,OAKVILLE,1,NW,OAKVILLE,41.59,-73.09,41.59,-73.09,"The combination of an approaching cold front from the west, and strong upper level dynamics in association with a developing upper level low over the Great Lakes, created scattered to numerous thunderstorms across northwest Connecticut during the afternoon hours of Friday, June 26th, some of which became severe.",Quarter size hail was reported in Oakville during a thunderstorm.,CSV
200906,1,200,200906,1,600,30270,177233,CONNECTICUT,9,2009,June,Frost/Freeze,Z,1,NORTHERN LITCHFIELD,ALY,01-JUN-09 02:00:00,EST-5,01-JUN-09 06:00:00,0,0,0,0,0.00K,0.00K,COOP Observer,,,,,,,,,,,,,,,,,,,,,,"The combination of an unseasonably cool air mass in place, clear skies and light winds resulted in frost across northern portions of Litchfield County during the early morning hours of Monday June 1st.",Areas of frost occurred during the early morning hours.,CSV
200908,21,1552,200908,21,1600,32993,192297,CONNECTICUT,9,2009,August,Thunderstorm Wind,C,3,HARTFORD,BOX,21-AUG-09 15:52:00,EST-5,21-AUG-09 16:00:00,0,0,0,0,15.00K,0.00K,Amateur Radio,50.00,EG,,,,,,,,,,0,N,BURLINGTON,0,N,BURLINGTON,41.77,-72.97,41.77,-72.97,"A very moist environment with dewpoints in the low 70s and plenty of sunshine combined to produce showers and thunderstorms, some of which became severe and produced damaging winds.","Trees and wires on Lyons Road, Upson Street, and Blaine Lane were downed by thunderstorm winds.",CSV
200908,21,1605,200908,21,1605,32993,192298,CONNECTICUT,9,2009,August,Thunderstorm Wind,C,3,HARTFORD,BOX,21-AUG-09 16:05:00,EST-5,21-AUG-09 16:05:00,0,0,0,0,20.00K,0.00K,Amateur Radio,50.00,EG,,,,,,,,,,0,N,CANTON,0,N,CANTON,41.82,-72.9,41.82,-72.9,"A very moist environment with dewpoints in the low 70s and plenty of sunshine combined to produce showers and thunderstorms, some of which became severe and produced damaging winds.",Numerous trees along Route 179 were downed by thunderstorm winds.,CSV
200908,21,1606,200908,21,1606,32993,192299,CONNECTICUT,9,2009,August,Thunderstorm Wind,C,3,HARTFORD,BOX,21-AUG-09 16:06:00,EST-5,21-AUG-09 16:06:00,0,0,0,0,10.00K,0.00K,Amateur Radio,50.00,EG,,,,,,,,,,1,W,SIMSBURY,1,W,SIMSBURY,41.88,-72.81,41.88,-72.81,"A very moist environment with dewpoints in the low 70s and plenty of sunshine combined to produce showers and thunderstorms, some of which became severe and produced damaging winds.","Multiple trees on Forest Road were downed by thunderstorm winds, including at least one that blocked the road.",CSV
200908,21,1715,200908,21,1715,32993,192300,CONNECTICUT,9,2009,August,Thunderstorm Wind,C,13,TOLLAND,BOX,21-AUG-09 17:15:00,EST-5,21-AUG-09 17:15:00,0,0,0,0,5.00K,0.00K,Amateur Radio,50.00,EG,,,,,,,,,,0,N,ELLINGTON,0,N,ELLINGTON,41.9,-72.47,41.9,-72.47,"A very moist environment with dewpoints in the low 70s and plenty of sunshine combined to produce showers and thunderstorms, some of which became severe and produced damaging winds.",Trees on Penny Road were downed by thunderstorm winds.,CSV
200908,21,1615,200908,21,1615,32993,192301,CONNECTICUT,9,2009,August,Thunderstorm Wind,C,3,HARTFORD,BOX,21-AUG-09 16:15:00,EST-5,21-AUG-09 16:15:00,0,0,0,0,5.00K,0.00K,Amateur Radio,50.00,EG,,,,,,,,,,0,N,SUFFIELD,0,N,SUFFIELD,41.98,-72.65,41.98,-72.65,"A very moist environment with dewpoints in the low 70s and plenty of sunshine combined to produce showers and thunderstorms, some of which became severe and produced damaging winds.",Trees along Route 75 were downed by thunderstorm winds.,CSV
200908,10,1955,200908,10,1955,32989,192284,CONNECTICUT,9,2009,August,Thunderstorm Wind,C,13,TOLLAND,BOX,10-AUG-09 19:55:00,EST-5,10-AUG-09 19:55:00,0,0,0,0,0.50K,0.00K,Amateur Radio,50.00,EG,,,,,,,,,,0,N,ROCKVILLE,0,N,ROCKVILLE,41.87,-72.47,41.87,-72.47,Showers and thunderstorms formed along a warm front moving northward through Connecticut.  One of these storms became severe and produced damaging wind gusts.,Large tree branches were downed by thunderstorm winds.,CSV
200905,24,1538,200905,24,1538,30020,175807,CONNECTICUT,9,2009,May,Thunderstorm Wind,C,9,NEW HAVEN,OKX,24-MAY-09 15:38:00,EST-5,24-MAY-09 15:38:00,0,0,0,0,2.00K,0.00K,Law Enforcement,52.00,EG,,,,,,,,,,0,N,SOUTHBURY,0,N,SOUTHBURY,41.48,-73.22,41.48,-73.22,"A cold front triggered scattered afternoon and early evening severe thunderstorms across southern Connecticut. In addition to the afternoon storms, three people were struck by lightning while camping in early morning convection.",A tree fell on a building at 323 Kruger Circle.,CSV
200905,24,1636,200905,24,1636,30020,175810,CONNECTICUT,9,2009,May,Thunderstorm Wind,C,1,FAIRFIELD,OKX,24-MAY-09 16:36:00,EST-5,24-MAY-09 16:36:00,0,0,0,0,1.00K,0.00K,Fire Department/Rescue,52.00,EG,,,,,,,,,,0,N,NEWTOWN,0,N,NEWTOWN,41.42,-73.32,41.42,-73.32,"A cold front triggered scattered afternoon and early evening severe thunderstorms across southern Connecticut. In addition to the afternoon storms, three people were struck by lightning while camping in early morning convection.",A tree fell on wires at 4 Nelson Lane.,CSV
200902,19,1800,200902,19,2300,26241,153622,CONNECTICUT,9,2009,February,Winter Weather,Z,1,NORTHERN LITCHFIELD,ALY,19-FEB-09 18:00:00,EST-5,19-FEB-09 23:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"The passage of a strong upper level atmospheric disturbance, combined with low level moisture led to the development of locally intense snow squalls across portions of Litchfield County during the afternoon and evening hours of Thursday February 19th.||Snowfall rates of 1 to 2 inches per hour were reported within the most intense snow squalls. Total accumulations of 2 to 4 inches fell within these squalls, although isolated higher amounts of 4 to 7 inches were reported. The most intense snow squalls occurred across southeast Litchfield County.",,CSV
200902,19,1800,200902,19,2300,26241,153623,CONNECTICUT,9,2009,February,Winter Weather,Z,13,SOUTHERN LITCHFIELD,ALY,19-FEB-09 18:00:00,EST-5,19-FEB-09 23:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"The passage of a strong upper level atmospheric disturbance, combined with low level moisture led to the development of locally intense snow squalls across portions of Litchfield County during the afternoon and evening hours of Thursday February 19th.||Snowfall rates of 1 to 2 inches per hour were reported within the most intense snow squalls. Total accumulations of 2 to 4 inches fell within these squalls, although isolated higher amounts of 4 to 7 inches were reported. The most intense snow squalls occurred across southeast Litchfield County.",,CSV
200911,13,1400,200911,13,2000,35204,203555,CONNECTICUT,9,2009,November,Heavy Rain,C,9,NEW HAVEN,OKX,13-NOV-09 14:00:00,EST-5,13-NOV-09 20:00:00,0,1,0,0,5.00K,,Newspaper,,,,,,,,,,,,0,N,WATERBURY,0,N,WATERBURY,41.55,-73.03,41.55,-73.03,"The remnants of Ida produced heavy rain across Southwest Connecticut on 11/13/09, causing vehicles to hydroplane, producing 2 accidents with injuries. The heavy rain combined with gusty winds also downed a tree as well.","Heavy rain caused a vehicle to hydroplane on Piedmont Street, causing it to lose control and crash into two parked cars. The driver was taken to Saint Mary's Hospital to treat head injuries.",CSV
200911,28,1130,200911,28,1230,35072,202460,CONNECTICUT,9,2009,November,Strong Wind,Z,6,NORTHERN NEW HAVEN,OKX,28-NOV-09 11:30:00,EST-5,28-NOV-09 12:30:00,1,0,0,0,0.00K,0.00K,Newspaper,44.00,MS,,,,,,,,,,,,,,,,,,,,Strong winds developed between a deep low pressure system northeast of Maine and a strong high pressure system over the Southeast United States.  Peak wind gusts ranged from 40 mph to 55 mph. They downed tree limbs and caused scattered power outages across Southern Connecticut.,"A wind gust of 51 mph was measured by the Automated Surface Observing System at Meriden Markham Airport at 10:30 am.  A strong wind gust knocked a tree down onto a moving vehicle and injured a 44 year old woman on Saturday morning, November 28, 2009.  The vehicle was traveling along Kensington Avenue near the Westfield Meriden Mall.  The tree landed between the dash board and front seat.",CSV
200911,20,430,200911,20,430,35074,202462,CONNECTICUT,9,2009,November,Lightning,C,9,NEW HAVEN,OKX,20-NOV-09 04:30:00,EST-5,20-NOV-09 04:30:00,1,0,0,0,,0.00K,Newspaper,,,,,,,,,,,,0,N,WATERBURY,0,N,WATERBURY,41.55,-73.03,41.55,-73.03,A thunderstorm developed ahead of a cold front as it moved over Waterbury and produced lightning.,"Lightning struck a large tree in the back yard of 92 Grassy Hill Road around 4:30 am EST.  It traveled through the ground, blasted a hole through the basement wall, and displaced wooden panels in the interior portions of the house.  The sound was so loud that it damaged the hearing of a woman living in the house.",CSV
200911,13,2300,200911,13,2300,35204,203554,CONNECTICUT,9,2009,November,Heavy Rain,C,1,FAIRFIELD,OKX,13-NOV-09 23:00:00,EST-5,13-NOV-09 23:00:00,0,1,0,0,6.50K,,Newspaper,,,,,,,,,,,,0,N,NEW CANAAN,0,N,NEW CANAAN,41.13,-73.5,41.13,-73.5,"The remnants of Ida produced heavy rain across Southwest Connecticut on 11/13/09, causing vehicles to hydroplane, producing 2 accidents with injuries. The heavy rain combined with gusty winds also downed a tree as well.","Heavy rain caused a vehicle to hydroplane on a road bank on Brushy Ridge in New Canaan, CT.  The vehicle over turned, and the driver was taken to Norwalk Hospital for treatment. ||A large tree fell down in Waveny Park in New Canaan due to a combination of heavy rain and gusty winds.",CSV
200910,18,1030,200910,18,1400,34884,201160,CONNECTICUT,9,2009,October,Coastal Flood,Z,9,SOUTHERN FAIRFIELD,OKX,18-OCT-09 10:30:00,EST-5,18-OCT-09 14:00:00,0,0,0,0,0.00K,0.00K,Broadcast Media,,,,,,,,,,,,,,,,,,,,,,Moderate tidal flooding was caused by a strong pressure gradient between high pressure to the north and a coastal storm passing south of Long Island October 17th and 18th.||A prolonged period of strong northeast winds across coastal waters coupled with astronomically high tides caused water to build along the coast followed by tidal piling.,"Overwash flooding was reported at Campo Beach Road and Soundview Drive during high tide.|Water Street in Norwalk was closed from 10 am (EDT) until 3 pm (EDT) due to coastal flooding, with at least one vehicle being stranded.",CSV
200908,10,2025,200908,10,2025,33577,195285,CONNECTICUT,9,2009,August,Lightning,C,1,FAIRFIELD,OKX,10-AUG-09 20:25:00,EST-5,10-AUG-09 20:25:00,0,0,0,0,5.00K,0.00K,Newspaper,,,,,,,,,,,,0,N,GREENWICH,0,N,GREENWICH,41.02,-73.63,41.02,-73.63,A combination of a passing pre-frontal trough and an approaching cold front spawned an isolated severe thunderstorm in Fairfield County.,Lightning strikes resulted in two fires in Greenwich. The fires were quickly put out.,CSV
200908,10,2025,200908,10,2025,33577,195130,CONNECTICUT,9,2009,August,Thunderstorm Wind,C,1,FAIRFIELD,OKX,10-AUG-09 20:25:00,EST-5,10-AUG-09 20:25:00,0,0,0,0,,,Trained Spotter,56.00,EG,,,,,,,,,,0,NE,GREENWICH,0,NE,GREENWICH,41.0216,-73.6273,41.0216,-73.6273,A combination of a passing pre-frontal trough and an approaching cold front spawned an isolated severe thunderstorm in Fairfield County.,An estimated wind gust of 65 mph was reported by a trained spotter in Greenwich.,CSV
200910,7,1200,200910,7,1400,34875,201093,CONNECTICUT,9,2009,October,Strong Wind,Z,5,NORTHERN FAIRFIELD,OKX,07-OCT-09 12:00:00,EST-5,07-OCT-09 14:00:00,0,0,0,0,5.00K,0.00K,Newspaper,43.00,EG,,,,,,,,,,,,,,,,,,,,"Following the passage of a strong cold front, strong west winds developed.  Peak gusts ranged from around 40 to 50 mph and caused scattered power outages.","Strong winds downed trees and tree limbs, that downed power lines in Danbury and Ridgefield.||Strong winds downed a tree, which knocked down wires onto and around a house at 88 Drum Hill Road in Wilton.",CSV
200912,9,400,200912,9,800,35974,208304,CONNECTICUT,9,2009,December,Heavy Snow,Z,6,NORTHERN NEW HAVEN,OKX,09-DEC-09 04:00:00,EST-5,09-DEC-09 08:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,"A deep upper low tracking northeast through the Central United States was responsible for a rapidly intensifying low pressure system tracking into the Great Lakes. A strong upper level jet rounding up the East Coast induced secondary low pressure along an associated warm front off the Mid-Atlantic Coast. This low tracked northeast along the coast...producing a 6 to 8 hr period of heavy precipitation across the region. A marginally cold thermal profile and strong dynamics allowed for a 2 to 4 hr period of moderate to heavy snow across interior zones...with snowfall rates of 1 inch per hour. Snowfall amounts ranged from 6.8 at Seymour and Southbury, 6.0 at Bethany, and 6.0 at Waterbury.",,CSV
200912,19,2200,200912,20,1300,35980,208427,CONNECTICUT,9,2009,December,Heavy Snow,Z,8,NORTHERN NEW LONDON,OKX,19-DEC-09 22:00:00,EST-5,20-DEC-09 13:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,Coastal low pressure rapidly intensified Saturday night as it tracked northeast from off the Delmarva Coast...just southeast of the 40N/70W benchmark���and to southeast of Cape Cod by Sunday morning. This was in response to a powerful upper low approaching and then crossing south of the area. The track of low pressure to the southeast of the region and stubborn placement of arctic high pressure over the Northern US Plains and Southern Canadian Plains...ridging eastward...made for the ideal setup for heavy snow across most of the region. The rapid intensification of low pressure created near blizzard conditions along Southeastern Coastal Connecticut for several hours with northeast winds of 15 to 25 mph and gusts 35 to 40 mph���and visibilities occasionally below �� mile.  Snowfall rates of 2 to 4 inches per hour occurred with an intense mesoscale band that developed S of the region���pivoted north into Southeastern Connecticut���and then slowly pulled east through the overnight. Snow totals increased rapidly from northwest to southeast across the region...with 6 to 8 inches across Northern Fairfield���to around 2 ft across far Southeastern Connecticut.,,CSV
